Order_ID,Order_Date,Vendor_ID,Product_ID,Quantity,Unit_Price,Amount
PO113384,2021-02-18,V1020,P2009,18,85.33,1535.88
PO113945,2021-02-18,V1002,P2030,18,98.23,1768.06
PO117395,2021-02-18,V1017,P2012,31,71.65,2221.05
PO103398,2021-02-18,V1022,P2034,67,1005.07,67340.0
PO115644,2021-02-19,V1028,P2035,32,240.4,7692.67
PO121003,2021-02-19,V1027,P2035,23,253.16,5822.58
PO100810,2021-02-19,V1000,P2033,11,1192.57,13118.22
PO105870,2021-02-19,V1004,P2001,74,128.89,9537.9
PO108688,2021-02-19,V1025,P2003,33,381.07,12575.17
PO109389,2021-02-19,V1015,P2033,127,1242.73,157827.18
PO121344,2021-02-19,V1000,P2020,6,18.99,113.96
PO100568,2021-02-20,V1000,P2032,24,101.77,2442.52
PO104479,2021-02-20,V1028,P2025,17,163.43,2778.25
PO109717,2021-02-20,V1008,P2029,6,320.79,1924.74
PO119904,2021-02-20,V1005,P2030,47,91.68,4309.16
PO105786,2021-02-20,V1002,P2024,31,60.8,1884.73
PO122573,2021-02-20,V1012,P2033,8,1179.52,9436.2
PO110177,2021-02-20,V1023,P2011,14,66.27,927.8
PO111072,2021-02-20,V1002,P2015,44,1179.61,51902.95
PO110386,2021-02-20,V1001,P2033,30,1141.26,34237.75
PO106877,2021-02-20,V1015,P2033,39,1194.62,46590.34
PO114969,2021-02-20,V1000,P2002,58,562.87,32646.53
PO114016,2021-02-20,V1029,P2012,12,67.66,811.98
PO108552,2021-02-21,V1027,P2034,19,881.6,16750.31
PO113282,2021-02-21,V1001,P2008,34,35.45,1205.42
PO116186,2021-02-21,V1002,P2029,17,331.81,5640.69
PO106975,2021-02-21,V1017,P2034,38,916.51,34827.29
PO110048,2021-02-21,V1003,P2003,32,375.73,12023.27
PO117694,2021-02-21,V1023,P2009,45,80.68,3630.54
PO121067,2021-02-21,V1000,P2035,33,243.37,8031.35
PO110867,2021-02-21,V1008,P2001,7,120.29,842.02
PO122484,2021-02-21,V1014,P2002,19,566.4,10761.6
PO107737,2021-02-22,V1022,P2029,44,332.5,14630.15
PO122352,2021-02-22,V1000,P2033,93,1206.72,112225.23
PO111795,2021-02-22,V1000,P2002,27,580.06,15661.71
PO111855,2021-02-22,V1002,P2020,114,21.78,2482.41
PO101741,2021-02-22,V1025,P2034,24,951.51,22836.17
PO119540,2021-02-22,V1014,P2002,47,568.0,26696.05
PO106369,2021-02-22,V1022,P2025,61,167.91,10242.54
PO117831,2021-02-22,V1012,P2033,18,1232.55,22185.82
PO118170,2021-02-22,V1000,P2021,20,33.7,674.03
PO116579,2021-02-22,V1012,P2007,54,100.82,5444.2
PO123115,2021-02-22,V1024,P2028,16,171.86,2749.7
PO121406,2021-02-22,V1002,P2034,55,883.92,48615.52
PO104162,2021-02-22,V1026,P2001,19,116.55,2214.49
PO105100,2021-02-22,V1003,P2034,7,873.58,6115.09
PO114360,2021-02-23,V1001,P2033,21,1119.99,23519.83
PO113194,2021-02-23,V1000,P2001,48,119.14,5718.53
PO111597,2021-02-23,V1001,P2011,30,60.83,1824.8
PO100977,2021-02-23,V1027,P2034,50,862.71,43135.67
PO113513,2021-02-23,V1001,P2011,44,67.96,2990.37
PO106017,2021-02-23,V1001,P2025,15,173.06,2595.83
PO105221,2021-02-24,V1014,P2007,17,106.14,1804.36
PO115244,2021-02-24,V1010,P2020,27,21.98,593.34
PO115385,2021-02-24,V1002,P2008,27,37.41,1010.13
PO101946,2021-02-24,V1028,P2008,28,35.65,998.25
PO117403,2021-02-24,V1025,P2005,69,416.27,28722.6
PO116951,2021-02-24,V1007,P2034,55,989.42,54418.14
PO121128,2021-02-24,V1014,P2034,35,942.82,32998.71
PO119094,2021-02-24,V1000,P2012,21,65.08,1366.68
PO109567,2021-02-24,V1026,P2025,67,181.38,12152.44
PO116380,2021-02-24,V1020,P2002,11,567.8,6245.75
PO104254,2021-02-25,V1004,P2008,4,35.12,140.47
PO108073,2021-02-25,V1000,P2025,65,180.97,11762.73
PO119955,2021-02-25,V1000,P2013,35,279.1,9768.38
PO108191,2021-02-25,V1002,P2034,11,932.47,10257.16
PO114249,2021-02-25,V1028,P2025,8,184.43,1475.4
PO101130,2021-02-25,V1021,P2028,22,190.93,4200.38
PO114609,2021-02-25,V1000,P2034,84,972.43,81684.42
PO108365,2021-02-25,V1024,P2002,52,520.06,27043.2
PO103089,2021-02-25,V1012,P2001,40,129.46,5178.3
PO121707,2021-02-25,V1000,P2001,35,118.08,4132.83
PO122393,2021-02-25,V1020,P2035,14,265.73,3720.2
PO111697,2021-02-25,V1029,P2034,37,927.21,34306.71
PO106112,2021-02-25,V1017,P2001,62,125.58,7785.93
PO119128,2021-02-25,V1001,P2011,33,69.82,2304.18
PO118894,2021-02-25,V1015,P2035,55,247.55,13615.05
PO117353,2021-02-26,V1000,P2007,1,105.19,105.19
PO103340,2021-02-26,V1013,P2001,13,121.76,1582.94
PO120471,2021-02-26,V1001,P2011,13,62.05,806.67
PO111078,2021-02-26,V1023,P2016,58,1365.24,79184.18
PO100853,2021-02-26,V1000,P2002,7,543.01,3801.06
PO104447,2021-02-26,V1001,P2011,33,60.7,2003.15
PO114804,2021-02-26,V1013,P2033,38,1271.56,48319.28
PO113053,2021-02-26,V1024,P2020,56,19.9,1114.34
PO108453,2021-02-26,V1028,P2000,52,275.96,14349.97
PO121265,2021-02-26,V1023,P2008,40,37.46,1498.42
PO115476,2021-02-26,V1014,P2001,25,120.34,3008.38
PO109327,2021-02-26,V1018,P2009,11,80.51,885.61
PO107440,2021-02-26,V1027,P2001,19,114.95,2183.99
PO122273,2021-02-27,V1024,P2033,7,1150.88,8056.13
PO120319,2021-02-27,V1012,P2001,14,128.53,1799.45
PO109828,2021-02-27,V1025,P2030,45,98.64,4439.02
PO117184,2021-02-27,V1019,P2025,34,182.0,6188.09
PO117669,2021-02-27,V1028,P2001,45,114.24,5140.89
PO118798,2021-02-27,V1003,P2034,12,871.13,10453.58
PO115367,2021-02-27,V1000,P2001,52,116.43,6054.13
PO111232,2021-02-27,V1000,P2033,15,1143.82,17157.26
PO110978,2021-02-27,V1001,P2034,67,935.45,62674.87
PO107362,2021-02-27,V1026,P2020,49,19.86,973.01
PO120977,2021-02-28,V1003,P2007,36,103.25,3717.16
PO112755,2021-02-28,V1000,P2007,3,104.55,313.64
PO107201,2021-02-28,V1013,P2001,38,118.62,4507.63
PO100305,2021-02-28,V1004,P2033,22,1186.16,26095.62
PO120105,2021-02-28,V1014,P2033,22,1260.72,27735.85
PO109142,2021-02-28,V1001,P2027,26,237.84,6183.76
PO102349,2021-02-28,V1014,P2034,17,908.54,15445.26
PO122348,2021-03-01,V1027,P2001,47,115.66,5436.21
PO109206,2021-03-01,V1023,P2033,13,1150.28,14953.65
PO103878,2021-03-01,V1000,P2034,24,981.85,23564.28
PO114137,2021-03-01,V1019,P2003,37,369.85,13684.46
PO102647,2021-03-01,V1028,P2034,45,955.38,42992.14
PO107567,2021-03-01,V1025,P2001,15,116.48,1747.24
PO101504,2021-03-01,V1016,P2011,49,62.02,3038.82
PO109609,2021-03-02,V1002,P2011,28,63.16,1768.44
PO112006,2021-03-02,V1013,P2033,17,1170.98,19906.73
PO104435,2021-03-02,V1001,P2034,48,916.92,44012.21
PO100165,2021-03-02,V1029,P2011,53,65.88,3491.87
PO119644,2021-03-02,V1021,P2007,15,101.68,1525.13
PO115786,2021-03-02,V1026,P2034,17,922.45,15681.65
PO104345,2021-03-02,V1013,P2001,56,130.23,7292.89
PO101898,2021-03-02,V1002,P2011,43,60.37,2595.98
PO119700,2021-03-03,V1013,P2011,35,69.04,2416.52
PO115987,2021-03-03,V1021,P2034,8,987.38,7899.04
PO116587,2021-03-03,V1007,P2001,64,122.39,7832.79
PO119385,2021-03-03,V1014,P2035,47,239.46,11254.8
PO100975,2021-03-03,V1009,P2002,9,580.47,5224.2
PO101129,2021-03-03,V1000,P2023,64,52.53,3361.7
PO105493,2021-03-03,V1000,P2034,8,946.56,7572.48
PO113161,2021-03-03,V1000,P2033,45,1100.48,49521.5
PO108170,2021-03-03,V1015,P2035,22,239.6,5271.15
PO112917,2021-03-03,V1001,P2035,50,272.86,13642.87
PO107716,2021-03-03,V1001,P2007,45,110.43,4969.3
PO107319,2021-03-03,V1014,P2035,12,247.13,2965.57
PO117723,2021-03-04,V1017,P2033,71,1255.99,89174.96
PO103596,2021-03-04,V1001,P2011,30,59.73,1791.98
PO114687,2021-03-04,V1001,P2025,50,162.97,8148.52
PO104414,2021-03-04,V1000,P2011,19,69.64,1323.12
PO106454,2021-03-04,V1001,P2034,38,1002.91,38110.52
PO111542,2021-03-04,V1000,P2007,35,102.58,3590.34
PO111380,2021-03-04,V1000,P2011,26,62.85,1634.09
PO111136,2021-03-04,V1005,P2011,25,61.12,1527.89
PO121398,2021-03-04,V1014,P2011,35,64.08,2242.74
PO111184,2021-03-04,V1004,P2033,24,1141.99,27407.77
PO102903,2021-03-04,V1000,P2033,38,1136.09,43171.24
PO115861,2021-03-05,V1000,P2011,43,69.11,2971.53
PO110851,2021-03-05,V1014,P2025,62,160.05,9922.92
PO102325,2021-03-05,V1026,P2017,22,1291.8,28419.57
PO120425,2021-03-05,V1019,P2033,56,1171.66,65613.08
PO118967,2021-03-05,V1000,P2028,107,184.16,19705.27
PO104816,2021-03-05,V1007,P2030,32,95.28,3049.03
PO100240,2021-03-05,V1000,P2010,26,44.01,1144.17
PO100026,2021-03-05,V1026,P2033,19,1268.34,24098.41
PO100802,2021-03-05,V1004,P2025,19,177.39,3370.38
PO118672,2021-03-05,V1024,P2011,54,63.12,3408.35
PO115578,2021-03-06,V1026,P2011,11,66.22,728.44
PO101430,2021-03-06,V1000,P2035,55,254.64,14005.27
PO107703,2021-03-06,V1015,P2025,23,167.2,3845.59
PO110754,2021-03-06,V1000,P2009,62,76.79,4760.97
PO110866,2021-03-06,V1000,P2017,26,1417.64,36858.62
PO113599,2021-03-06,V1001,P2031,42,889.27,37349.38
PO103853,2021-03-06,V1003,P2011,54,64.97,3508.33
PO101624,2021-03-06,V1023,P2001,40,131.78,5271.29
PO113968,2021-03-06,V1000,P2012,103,66.03,6801.49
PO106425,2021-03-06,V1001,P2032,68,102.93,6999.28
PO104124,2021-03-06,V1002,P2003,57,384.46,21914.46
PO117355,2021-03-07,V1027,P2009,90,87.34,7860.23
PO119251,2021-03-07,V1001,P2019,72,148.37,10682.46
PO108207,2021-03-07,V1001,P2012,18,62.46,1124.37
PO116468,2021-03-07,V1002,P2035,13,238.3,3097.93
PO115425,2021-03-07,V1023,P2033,49,1240.77,60797.76
PO121575,2021-03-07,V1018,P2011,24,65.96,1583.0
PO100443,2021-03-07,V1023,P2009,33,82.64,2726.99
PO110429,2021-03-07,V1000,P2025,9,166.02,1494.18
PO121203,2021-03-07,V1000,P2001,65,124.74,8108.36
PO101897,2021-03-07,V1002,P2034,89,872.37,77640.98
PO115563,2021-03-07,V1005,P2033,12,1092.08,13104.98
PO115027,2021-03-08,V1008,P2019,47,146.75,6897.38
PO113403,2021-03-08,V1000,P2033,33,1128.14,37228.49
PO122571,2021-03-08,V1013,P2011,22,63.11,1388.37
PO100284,2021-03-08,V1028,P2033,37,1224.42,45303.53
PO100829,2021-03-08,V1002,P2003,22,361.11,7944.39
PO105574,2021-03-08,V1000,P2011,66,65.97,4353.94
PO119365,2021-03-09,V1001,P2034,14,902.3,12632.18
PO105227,2021-03-09,V1018,P2011,31,67.34,2087.68
PO100806,2021-03-09,V1001,P2033,17,1145.01,19465.12
PO121668,2021-03-09,V1012,P2011,74,59.65,4414.27
PO102008,2021-03-09,V1021,P2028,37,186.94,6916.91
PO122495,2021-03-09,V1026,P2009,19,79.77,1515.65
PO120207,2021-03-09,V1002,P2011,59,63.18,3727.62
PO122663,2021-03-10,V1008,P2008,102,32.43,3308.08
PO117504,2021-03-10,V1022,P2025,20,163.48,3269.6
PO115064,2021-03-10,V1002,P2006,54,78.27,4226.57
PO112889,2021-03-10,V1026,P2014,23,1563.18,35953.2
PO102341,2021-03-10,V1002,P2026,70,526.93,36885.19
PO111257,2021-03-10,V1015,P2019,54,138.19,7462.45
PO106310,2021-03-11,V1002,P2001,22,119.39,2626.61
PO121137,2021-03-11,V1029,P2028,30,173.74,5212.17
PO104027,2021-03-11,V1020,P2007,37,111.4,4121.92
PO107034,2021-03-11,V1011,P2011,46,66.86,3075.5
PO105702,2021-03-11,V1019,P2033,10,1128.13,11281.34
PO115001,2021-03-11,V1017,P2022,80,13.38,1070.57
PO115631,2021-03-12,V1023,P2027,27,240.31,6488.3
PO122177,2021-03-12,V1025,P2011,32,64.35,2059.13
PO110251,2021-03-12,V1000,P2034,47,989.69,46515.33
PO112074,2021-03-12,V1025,P2011,9,68.45,616.09
PO108226,2021-03-12,V1006,P2008,6,32.61,195.63
PO110136,2021-03-12,V1012,P2026,40,511.29,20451.72
PO118856,2021-03-12,V1021,P2034,7,1002.91,7020.35
PO109949,2021-03-12,V1012,P2017,29,1238.17,35907.07
PO112678,2021-03-12,V1008,P2009,80,84.46,6756.86
PO100485,2021-03-13,V1028,P2009,55,87.29,4800.83
PO120553,2021-03-13,V1013,P2001,25,128.79,3219.82
PO119035,2021-03-13,V1022,P2033,42,1194.5,50168.94
PO114994,2021-03-13,V1021,P2011,71,61.23,4347.39
PO114333,2021-03-13,V1004,P2003,8,396.61,3172.86
PO115061,2021-03-13,V1000,P2011,19,62.04,1178.81
PO114058,2021-03-13,V1020,P2016,64,1465.94,93820.41
PO116606,2021-03-13,V1029,P2028,61,177.98,10856.97
PO112559,2021-03-13,V1009,P2033,37,1221.17,45183.19
PO116759,2021-03-13,V1000,P2020,9,22.11,198.99
PO108780,2021-03-13,V1001,P2011,40,66.88,2675.13
PO103890,2021-03-13,V1029,P2009,48,86.23,4138.88
PO115931,2021-03-14,V1012,P2025,52,170.98,8891.07
PO102757,2021-03-14,V1021,P2002,44,590.84,25996.92
PO108240,2021-03-14,V1025,P2007,109,115.25,12562.65
PO121779,2021-03-14,V1022,P2007,26,107.81,2803.11
PO106247,2021-03-14,V1000,P2011,74,59.84,4427.97
PO101087,2021-03-14,V1004,P2034,40,911.02,36440.82
PO109846,2021-03-15,V1001,P2001,100,122.34,12233.91
PO117251,2021-03-15,V1000,P2018,29,845.36,24515.49
PO101363,2021-03-15,V1017,P2002,45,551.24,24805.86
PO113499,2021-03-15,V1002,P2009,45,76.85,3458.07
PO103623,2021-03-16,V1000,P2025,30,172.07,5162.05
PO122779,2021-03-16,V1005,P2034,52,888.25,46189.13
PO101382,2021-03-16,V1025,P2020,25,21.46,536.4
PO105366,2021-03-16,V1014,P2005,20,424.68,8493.64
PO103431,2021-03-16,V1025,P2011,66,67.87,4479.42
PO109837,2021-03-16,V1007,P2011,41,62.86,2577.39
PO111040,2021-03-16,V1007,P2027,10,217.08,2170.82
PO108973,2021-03-16,V1003,P2009,10,82.17,821.73
PO111736,2021-03-16,V1001,P2025,29,168.05,4873.46
PO114099,2021-03-16,V1020,P2034,27,977.41,26390.1
PO110457,2021-03-17,V1000,P2007,12,109.64,1315.72
PO103582,2021-03-17,V1024,P2008,44,35.55,1564.15
PO118654,2021-03-17,V1001,P2011,29,67.63,1961.34
PO116578,2021-03-17,V1016,P2034,13,981.29,12756.72
PO100218,2021-03-17,V1028,P2022,75,14.32,1074.35
PO116418,2021-03-17,V1018,P2033,54,1231.3,66490.17
PO111107,2021-03-17,V1002,P2011,31,65.32,2025.04
PO108996,2021-03-17,V1026,P2033,43,1242.61,53432.07
PO107709,2021-03-17,V1006,P2035,36,240.26,8649.2
PO101267,2021-03-17,V1028,P2005,9,425.57,3830.17
PO119278,2021-03-17,V1000,P2011,31,67.68,2098.0
PO117148,2021-03-17,V1008,P2034,69,867.49,59856.91
PO117976,2021-03-17,V1020,P2009,41,79.73,3269.09
PO107633,2021-03-18,V1006,P2025,112,176.68,19788.66
PO101161,2021-03-18,V1009,P2001,47,117.83,5538.21
PO102346,2021-03-18,V1002,P2030,59,104.12,6142.86
PO103310,2021-03-18,V1019,P2011,37,62.47,2311.5
PO107893,2021-03-18,V1019,P2000,13,283.0,3678.95
PO100902,2021-03-18,V1000,P2033,23,1203.94,27690.61
PO116981,2021-03-18,V1012,P2012,31,69.41,2151.75
PO107975,2021-03-18,V1023,P2011,15,64.54,968.09
PO106917,2021-03-18,V1008,P2028,30,183.64,5509.33
PO107237,2021-03-18,V1018,P2001,37,116.71,4318.28
PO116755,2021-03-18,V1022,P2033,22,1278.15,28119.26
PO114047,2021-03-19,V1009,P2007,6,106.42,638.5
PO121448,2021-03-19,V1003,P2011,38,66.88,2541.38
PO123023,2021-03-19,V1012,P2028,25,176.44,4410.93
PO112523,2021-03-19,V1024,P2012,38,63.96,2430.51
PO115863,2021-03-19,V1001,P2000,50,276.56,13827.91
PO100028,2021-03-19,V1028,P2016,150,1402.2,210330.14
PO103416,2021-03-19,V1002,P2001,59,113.95,6722.95
PO114325,2021-03-19,V1001,P2025,8,183.3,1466.41
PO121724,2021-03-19,V1001,P2034,33,948.52,31301.0
PO101228,2021-03-19,V1021,P2007,59,111.53,6580.42
PO121741,2021-03-19,V1000,P2027,62,230.86,14313.2
PO111393,2021-03-20,V1003,P2011,23,62.61,1440.07
PO110068,2021-03-20,V1026,P2012,59,66.63,3931.19
PO107799,2021-03-20,V1002,P2008,25,33.53,838.37
PO109934,2021-03-20,V1002,P2035,9,260.69,2346.17
PO110012,2021-03-20,V1009,P2011,10,69.03,690.27
PO115595,2021-03-20,V1023,P2007,48,107.19,5144.96
PO119194,2021-03-20,V1001,P2025,46,185.37,8527.0
PO116654,2021-03-20,V1000,P2011,41,63.0,2583.0
PO115517,2021-03-20,V1008,P2025,61,184.25,11239.52
PO113142,2021-03-20,V1002,P2016,39,1360.15,53045.7
PO109100,2021-03-20,V1023,P2002,67,594.79,39851.05
PO101175,2021-03-21,V1005,P2035,44,246.65,10852.49
PO103722,2021-03-21,V1001,P2003,54,375.12,20256.54
PO112985,2021-03-21,V1001,P2033,27,1269.04,34264.17
PO106083,2021-03-21,V1010,P2019,33,134.29,4431.6
PO103769,2021-03-21,V1000,P2012,29,66.31,1923.0
PO106371,2021-03-21,V1023,P2028,47,188.88,8877.37
PO121383,2021-03-21,V1015,P2035,76,265.26,20159.75
PO114836,2021-03-21,V1027,P2025,18,180.58,3250.42
PO117917,2021-03-22,V1001,P2034,3,928.28,2784.84
PO116991,2021-03-22,V1001,P2033,20,1269.24,25384.79
PO112174,2021-03-22,V1001,P2011,28,67.64,1893.83
PO117548,2021-03-22,V1004,P2034,12,921.05,11052.62
PO117361,2021-03-22,V1004,P2003,48,350.32,16815.38
PO115178,2021-03-22,V1000,P2008,56,33.13,1855.26
PO115264,2021-03-22,V1002,P2011,69,69.72,4810.65
PO119049,2021-03-22,V1012,P2033,44,1238.24,54482.46
PO108275,2021-03-22,V1000,P2024,34,58.54,1990.49
PO109669,2021-03-22,V1002,P2034,47,977.62,45948.01
PO115706,2021-03-22,V1001,P2018,19,837.24,15907.6
PO119939,2021-03-22,V1008,P2011,20,64.27,1285.38
PO101216,2021-03-22,V1000,P2000,64,283.12,18119.92
PO114432,2021-03-22,V1002,P2034,56,860.91,48210.89
PO107895,2021-03-22,V1021,P2025,3,166.4,499.21
PO102110,2021-03-22,V1001,P2033,22,1276.99,28093.86
PO101938,2021-03-23,V1004,P2035,30,242.19,7265.67
PO113547,2021-03-23,V1000,P2011,6,61.36,368.13
PO109475,2021-03-23,V1011,P2025,31,169.66,5259.54
PO115808,2021-03-23,V1001,P2006,33,77.35,2552.56
PO105603,2021-03-23,V1015,P2032,73,112.38,8203.92
PO110992,2021-03-23,V1018,P2011,32,65.86,2107.61
PO100692,2021-03-23,V1001,P2033,99,1140.97,112955.9
PO121087,2021-03-23,V1023,P2007,46,104.9,4825.46
PO109916,2021-03-23,V1018,P2011,39,61.71,2406.65
PO107638,2021-03-23,V1000,P2028,21,172.65,3625.67
PO103312,2021-03-23,V1008,P2004,50,142.79,7139.55
PO120921,2021-03-23,V1000,P2012,54,71.19,3844.17
PO111536,2021-03-23,V1003,P2034,32,872.67,27925.34
PO118866,2021-03-24,V1003,P2033,21,1196.24,25120.99
PO120919,2021-03-24,V1007,P2034,29,966.89,28039.81
PO120265,2021-03-24,V1001,P2011,16,60.53,968.43
PO122028,2021-03-24,V1019,P2023,52,56.83,2955.41
PO100947,2021-03-24,V1012,P2030,19,96.22,1828.18
PO109466,2021-03-24,V1003,P2001,34,118.25,4020.47
PO116785,2021-03-25,V1006,P2001,25,125.01,3125.22
PO106994,2021-03-25,V1000,P2009,13,86.51,1124.67
PO120475,2021-03-25,V1002,P2033,144,1126.94,162278.8
PO105453,2021-03-25,V1008,P2009,31,77.18,2392.63
PO105101,2021-03-25,V1000,P2025,36,169.47,6100.75
PO108810,2021-03-25,V1013,P2020,14,20.67,289.35
PO114807,2021-03-25,V1021,P2034,69,889.1,61347.71
PO113756,2021-03-26,V1003,P2024,75,64.77,4857.98
PO108560,2021-03-26,V1015,P2018,12,980.27,11763.22
PO113891,2021-03-26,V1028,P2011,11,61.57,677.24
PO103938,2021-03-26,V1003,P2007,12,108.59,1303.13
PO112539,2021-03-26,V1005,P2012,8,70.34,562.71
PO115365,2021-03-26,V1001,P2034,69,955.0,65894.92
PO103591,2021-03-26,V1000,P2034,42,935.06,39272.54
PO112504,2021-03-26,V1000,P2000,32,267.55,8561.62
PO102169,2021-03-26,V1002,P2026,35,539.58,18885.28
PO110427,2021-03-26,V1001,P2034,50,894.8,44740.24
PO115799,2021-03-26,V1025,P2011,27,67.08,1811.11
PO106003,2021-03-27,V1002,P2001,29,119.2,3456.91
PO114307,2021-03-27,V1000,P2013,41,321.08,13164.19
PO122235,2021-03-27,V1009,P2019,17,134.71,2290.15
PO112905,2021-03-27,V1000,P2011,46,61.58,2832.76
PO115970,2021-03-27,V1014,P2035,18,265.25,4774.5
PO104670,2021-03-27,V1000,P2029,83,333.96,27718.89
PO118024,2021-03-27,V1001,P2020,27,21.02,567.52
PO101831,2021-03-27,V1001,P2001,22,125.16,2753.48
PO119138,2021-03-27,V1012,P2020,35,19.54,683.92
PO113284,2021-03-27,V1002,P2011,35,67.75,2371.09
PO108590,2021-03-27,V1000,P2001,61,123.45,7530.45
PO116216,2021-03-28,V1011,P2033,44,1098.47,48332.78
PO110039,2021-03-28,V1026,P2003,22,365.87,8049.12
PO100213,2021-03-28,V1015,P2007,17,117.68,2000.55
PO102786,2021-03-28,V1000,P2034,89,883.19,78604.1
PO117027,2021-03-28,V1018,P2011,16,60.86,973.69
PO109676,2021-03-28,V1029,P2020,51,19.74,1006.85
PO113855,2021-03-28,V1020,P2012,33,66.6,2197.79
PO115049,2021-03-28,V1028,P2002,33,521.46,17208.07
PO116869,2021-03-28,V1006,P2012,10,72.99,729.89
PO112714,2021-03-29,V1018,P2033,7,1239.24,8674.7
PO116240,2021-03-29,V1000,P2001,34,131.97,4486.86
PO113186,2021-03-29,V1017,P2001,87,116.72,10154.59
PO105018,2021-03-29,V1024,P2018,24,979.26,23502.32
PO100784,2021-03-29,V1013,P2033,7,1274.22,8919.52
PO101578,2021-03-29,V1008,P2033,67,1197.67,80243.81
PO106541,2021-03-29,V1016,P2033,15,1254.63,18819.45
PO113835,2021-03-29,V1008,P2001,72,130.93,9426.65
PO120322,2021-03-29,V1014,P2035,14,273.3,3826.27
PO119018,2021-03-30,V1002,P2035,14,261.77,3664.74
PO100958,2021-03-30,V1002,P2034,12,976.79,11721.5
PO100073,2021-03-30,V1007,P2020,16,21.93,350.9
PO122411,2021-03-30,V1008,P2001,38,131.45,4995.02
PO111602,2021-03-30,V1000,P2026,11,505.56,5561.13
PO120665,2021-03-30,V1028,P2009,77,85.51,6584.65
PO114603,2021-03-30,V1001,P2002,51,545.89,27840.35
PO100556,2021-03-30,V1006,P2001,23,118.4,2723.27
PO101330,2021-03-30,V1014,P2028,50,187.37,9368.6
PO102225,2021-03-30,V1017,P2002,20,591.21,11824.19
PO104993,2021-03-30,V1008,P2011,61,66.35,4047.37
PO102827,2021-03-31,V1009,P2012,67,66.26,4439.47
PO106280,2021-03-31,V1007,P2011,19,63.48,1206.17
PO110428,2021-03-31,V1005,P2033,33,1220.64,40281.02
PO106258,2021-03-31,V1001,P2007,36,116.46,4192.4
PO110643,2021-03-31,V1009,P2034,45,963.27,43347.01
PO100219,2021-03-31,V1022,P2012,5,65.97,329.86
PO121941,2021-03-31,V1001,P2034,24,951.47,22835.22
PO116766,2021-03-31,V1028,P2033,59,1188.63,70128.96
PO115818,2021-03-31,V1007,P2011,59,68.94,4067.47
PO111545,2021-03-31,V1013,P2034,45,908.51,40882.83
PO113340,2021-03-31,V1003,P2012,35,72.3,2530.5
PO116837,2021-04-01,V1001,P2007,59,105.6,6230.64
PO114328,2021-04-01,V1011,P2001,36,131.88,4747.7
PO112104,2021-04-01,V1001,P2022,56,14.09,789.12
PO110914,2021-04-01,V1005,P2025,49,181.5,8893.26
PO119185,2021-04-01,V1029,P2008,27,33.26,898.06
PO111921,2021-04-01,V1014,P2011,22,65.08,1431.71
PO120768,2021-04-01,V1006,P2012,27,63.97,1727.08
PO115677,2021-04-01,V1007,P2034,110,858.96,94485.88
PO107497,2021-04-01,V1019,P2012,53,65.68,3480.96
PO107728,2021-04-01,V1008,P2033,55,1105.82,60819.88
PO106830,2021-04-01,V1011,P2002,33,593.24,19576.87
PO109989,2021-04-01,V1010,P2009,18,82.11,1477.9
PO116159,2021-04-01,V1021,P2011,4,63.4,253.61
PO118110,2021-04-01,V1006,P2009,69,86.0,5933.86
PO110794,2021-04-02,V1023,P2011,26,66.87,1738.5
PO120652,2021-04-02,V1001,P2019,38,148.22,5632.32
PO107399,2021-04-02,V1000,P2033,41,1246.8,51118.95
PO105166,2021-04-02,V1002,P2001,27,119.07,3214.91
PO101708,2021-04-02,V1010,P2033,35,1188.18,41586.42
PO120855,2021-04-02,V1002,P2034,50,976.16,48807.98
PO122494,2021-04-02,V1019,P2007,3,112.84,338.51
PO108849,2021-04-02,V1001,P2001,12,125.73,1508.8
PO107887,2021-04-02,V1022,P2027,7,232.67,1628.67
PO107588,2021-04-02,V1017,P2011,34,68.64,2333.74
PO113854,2021-04-03,V1000,P2008,56,35.87,2008.64
PO103351,2021-04-03,V1001,P2028,24,193.17,4636.06
PO106928,2021-04-03,V1001,P2009,40,79.24,3169.41
PO103316,2021-04-03,V1001,P2002,66,607.87,40119.53
PO112830,2021-04-03,V1017,P2016,29,1456.33,42233.52
PO102345,2021-04-03,V1005,P2001,29,131.35,3809.15
PO121465,2021-04-03,V1003,P2021,67,37.63,2521.3
PO106907,2021-04-03,V1001,P2008,2,33.99,67.98
PO108946,2021-04-03,V1002,P2001,10,125.29,1252.88
PO104675,2021-04-03,V1001,P2020,41,19.13,784.37
PO112100,2021-04-03,V1012,P2001,11,131.89,1450.84
PO115858,2021-04-03,V1000,P2009,25,79.59,1989.77
PO102785,2021-04-03,V1015,P2034,31,918.23,28465.17
PO105666,2021-04-03,V1025,P2034,83,929.62,77158.19
PO119298,2021-04-03,V1024,P2012,39,69.94,2727.83
PO107937,2021-04-04,V1010,P2033,60,1092.41,65544.57
PO106853,2021-04-04,V1002,P2034,7,904.24,6329.67
PO101344,2021-04-04,V1002,P2034,36,961.28,34606.0
PO103887,2021-04-04,V1010,P2001,36,126.46,4552.55
PO107244,2021-04-04,V1001,P2027,56,223.76,12530.77
PO102395,2021-04-04,V1000,P2027,17,218.65,3717.05
PO116410,2021-04-04,V1026,P2035,23,258.96,5956.19
PO122523,2021-04-04,V1007,P2035,50,241.06,12052.96
PO103838,2021-04-04,V1006,P2034,70,919.77,64384.13
